Filename,OveRatio,NRV,Convexity,Orientation,ENC,ENS,L_S,PropDist,ShapeClass,MaxAxLe,MinAxLe,fourierFactor,fNCSCF_3,fNCSCF_4,fNCSCF_5,fNCSCF_6,fNCSCF_7,fNCSCF_8,fNCSCF_9,fNCSCF_10,fNCSCF_11,fNCSCF_12,fNCSCF_13,fNCSCF_14,fNCSCF_15,fNCSCF_16,fNCSCF_17,fNCSCF_18,fNCSCF_19,fNCSCF_20,fNCSCF_21,fNCSCF_22,fNCSCF_23,fNCSCF_24,fNCSCF_25,fNCSCF_26,fNCSCF_27,fNCSCF_28,fNCSCF_29,fNCSCF_30,fNCSCF_31,fNCSCF_32,fNCSCF_33,fNCSCF_34,fNCSCF_35,fNCSCF_36,fNCSCF_37,fNCSCF_38,fNCSCF_39,fNCSCF_40,fNCSCF_41,fNCSCF_42,fNCSCF_43,fNCSCF_44,fNCSCF_45,fNCSCF_46,fNCSCF_47,fNCSCF_48,fNCSCF_49,fNCSCF_50,fNCSCF_51,fNCSCF_52,fNCSCF_53,fNCSCF_54,fNCSCF_55,fNCSCF_56,fNCSCF_57,fNCSCF_58,fNCSCF_59,fNCSCF_60,fractalD_ruler,fractalD_box1,fractalD_box2,FormFactor,Roundness,Extent,D_W,mMU,mMA,mMUA,sNRL_mean,sNRL_sd,sNRL_ar,sNRL_rg,sNRL_ent,sNRL_zc,NSPD,LobIndex,taf_maxTheta150_minDis0_SItf,taf_maxTheta160_minDis0_SItf,taf_maxTheta170_minDis0_SItf,taf_maxTheta150_minDis1_SItf,taf_maxTheta160_minDis1_SItf,taf_maxTheta170_minDis1_SItf,taf_maxTheta150_minDis3_SItf,taf_maxTheta160_minDis3_SItf,taf_maxTheta170_minDis3_SItf,taf_maxTheta150_minDis6_SItf,taf_maxTheta160_minDis6_SItf,taf_maxTheta170_minDis6_SItf,Spicul,SkelEnds
mask_0001-l.png,0.942001036806636,0.0606324520476931,0.960222054411495,15.2098458042035,1.07224609189785,0.915477032833164,1.39589870141784,4.23555605327974,2.08231484632417,102.11601155593,73.1543137422572,0.374242959228209,0.0511595817323616,0.646933179345145,0.552074932149484,0.460540874562056,0.846698196499217,0.492803311507245,0.33208514178769,0.392516982012947,0.441711607948402,0.259973084183781,0.544059570600885,0.476689248816869,0.467235517025625,0.109232877216714,0.27265089304761,0.332246408852591,0.223357871306152,0.910826214882643,0.620688852375542,0.318084457786594,0.191862470918751,0.49719394729228,0.32726723027604,0.718086177038273,0.380393132762207,0.145394085617227,0.473309293648571,0.151286688556671,0.224711967727704,0.151286688556671,0.473309293648571,0.145394085617227,0.380393132762207,0.718086177038273,0.32726723027604,0.49719394729228,0.191862470918751,0.318084457786594,0.620688852375542,0.910826214882643,0.223357871306152,0.332246408852591,0.27265089304761,0.109232877216714,0.467235517025625,0.476689248816869,0.544059570600885,0.259973084183781,0.441711607948402,0.392516982012947,0.33208514178769,0.492803311507245,0.846698196499217,0.460540874562056,0.552074932149484,0.646933179345145,0.0511595817323616,1,1.18577976960444,0.952740496042743,0.842617623314474,0.823553141970403,0.705566623033935,0.753551604716677,0.766990291262136,2,2,4,0.719690924868338,0.19176296900717,0.117897436148548,0.00456876793794716,3.89994877021483,2,7,0.705298013245033,0.188195177001605,0.120675575007732,0.106743249905397,0,0,0,0,0.17208525618358,0.106283349146942,0.246823518196263,0.223658738335421,0.156007300966209,97.8098806138684,8
mask_0001-r.png,0.934457796085505,0.0670534038559973,0.976128285421706,21.4512279232942,1.0747170894707,0.921104048870352,1.14376258824508,8.93339665462648,3.83055653228241,86.1044100229226,75.2817157230468,0.424881373236617,0.0791181601271508,0.752603759866966,0.38534900180232,0.312253886695952,0.758346696299663,0.205805202583597,0.394692856293863,0.35227316550025,0.102075856148504,0.228399504798341,0.119429667306533,0.482261020531237,0.417231450599565,0.17216038350434,0.337699684020214,0.289274618169242,0.167461397618712,0.309184471590797,0.40379547795055,0.383817534071505,0.259915894261129,0.244520800867601,0.434564173209407,0.475166297714632,0.24038924238982,0.191959467582096,0.215909082006648,0.336875839482154,0.260108094376691,0.336875839482154,0.215909082006648,0.191959467582096,0.24038924238982,0.475166297714632,0.434564173209407,0.244520800867601,0.259915894261129,0.383817534071505,0.40379547795055,0.309184471590797,0.167461397618712,0.289274618169242,0.337699684020214,0.17216038350434,0.417231450599565,0.482261020531237,0.119429667306533,0.228399504798341,0.102075856148504,0.35227316550025,0.394692856293863,0.205805202583597,0.758346696299663,0.312253886695952,0.38534900180232,0.752603759866966,0.0791181601271508,1,1.48891033682499,0.95637858677967,0.882738360713274,0.827399698189142,0.827495992733196,0.790509430981764,0.963414634146341,2,4,6,0.739457561804462,0.193947007054603,0.116097738406017,0.00497744141355325,3.93975909596649,2,1,0,0,0.255947414914449,0.142402731507886,0,0,0,0,0.241086687581961,0.157265663441167,0.304290173609889,0.170040519457067,0.112211726327558,90.5228241820517,8
mask_0002-l.png,0.958075505805465,0.0433150246819161,0.990128702829364,8.58524503740824,1.00387957517774,0.500307206179233,1.92383096302864,4.61171964734004,1.81761109430727,94.1449452553575,48.9361836172692,0.361176579830478,0.445261389368044,0.637565458059768,1.00870764017706,2.5725950832162,1.13596585651446,0.964365912891773,1.27218474701171,1.47500598147089,1.09124035077012,0.506039152845967,1.39578314115195,1.43950777069427,0.383976971708873,0.879532333941824,1.11252355892993,1.26373860801016,0.521688282942128,1.38640032786482,1.78358163262739,0.857957141813646,1.00762986487794,0.945331361774771,1.41451330536534,1.40061532763815,0.367425369294761,1.80060150624594,1.68045139466848,0.809757041778687,0.427362704094612,0.809757041778687,1.68045139466848,1.80060150624594,0.367425369294761,1.40061532763815,1.41451330536534,0.945331361774771,1.00762986487794,0.857957141813646,1.78358163262739,1.38640032786482,0.521688282942128,1.26373860801016,1.11252355892993,0.879532333941824,0.383976971708873,1.43950777069427,1.39578314115195,0.506039152845968,1.09124035077012,1.47500598147089,1.27218474701171,0.964365912891773,1.13596585651446,2.5725950832162,1.00870764017706,0.637565458059768,0.445261389368044,1,1.26637004276292,0.881876113734021,0.759631015066901,0.825208317440344,0.510523520068971,0.808153440674305,0.568181818181818,2,3,5,0.625301225668211,0.231514335451985,0.149719075678219,0.00985655044137285,4.01301453893211,2,1,0,0,0.159927725728095,0.0998444871479706,0,0,0,0,0.172434304798935,0.117719109228713,0,0.141299794747374,0.0807725741885436,89.1054267324686,4
mask_0002-r.png,0.968256958507983,0.0326849715066171,0.995060490323682,7.90106178147214,1.01173270586204,0.501905080574654,1.54543627440163,4.03610060433441,1.30195402168805,71.8297113349298,46.4785980015521,0.380544085431145,0.140697347431296,1.06834828964916,0.141875042790663,0.719217776435524,1.14087580228599,0.156073804412421,0.176395912385758,1.0997832984859,0.34535914961718,0.226941952683021,1.00371253506376,0.093131832454822,0.429376707106567,0.648956201656384,0.407039104849051,0.247316749039947,1.04034812721175,0.907968490799925,0.0927756742229714,0.708389585478468,0.143513314608055,0.32898641478892,0.724974027070261,0.338746840652178,0.304113896932957,0.505125944867802,0.44574206924394,0.740354191297785,0.175329544078806,0.740354191297785,0.44574206924394,0.505125944867802,0.304113896932957,0.338746840652178,0.724974027070261,0.32898641478892,0.143513314608055,0.708389585478468,0.0927756742229714,0.907968490799925,1.04034812721175,0.247316749039947,0.407039104849051,0.648956201656384,0.429376707106567,0.093131832454822,1.00371253506376,0.226941952683021,0.34535914961718,1.0997832984859,0.176395912385758,0.156073804412421,1.14087580228599,0.719217776435524,0.141875042790663,1.06834828964916,0.140697347431296,1,1.25738675270587,0.820926912534492,0.761811642010262,0.916440298090518,0.639640725212646,0.822524049660657,0.691176470588235,1,1,2,0.615718116065811,0.270109965556552,0.186969044124819,0.0106291216592527,4.30835414252078,2,1,0,0,0,0.151683325085192,0,0,0.338989626607402,0,0,0.13127236095146,0,0.167067367374887,0.104553674206933,90.4228778199827,4
mask_0003-l.png,0.875887230514096,0.126472399905236,0.865295168473653,86.8427059750039,1.24180126763443,1.04273154774075,1.32889048021543,7.01750404732006,5.14064042666523,142.688044646846,107.373818061902,0.369059171114525,0.514365709175869,0.432123469305771,0.598363445486849,0.584324066676395,0.565977621467927,0.244207461643282,0.348523290299981,0.524373995288948,0.350920342264319,0.448407663812333,0.0212211047150097,0.205245187870829,0.300976572616889,0.220304245137401,0.866436778881285,0.880648972913579,0.122687064618596,0.363464134675092,0.474494580820679,0.230359726389138,0.154312266634851,0.413544967253514,0.270972734522013,0.488425357116932,0.454400131958693,0.299466497950965,0.596328342778266,0.84279083173644,0.644676747433945,0.84279083173644,0.596328342778266,0.299466497950965,0.454400131958693,0.488425357116931,0.270972734522014,0.413544967253514,0.154312266634851,0.230359726389138,0.474494580820679,0.363464134675092,0.122687064618596,0.880648972913579,0.866436778881284,0.220304245137401,0.300976572616889,0.205245187870829,0.0212211047150097,0.448407663812333,0.350920342264319,0.524373995288948,0.348523290299981,0.244207461643282,0.565977621467927,0.584324066676395,0.598363445486849,0.432123469305771,0.514365709175869,1,1.47466818858597,0.996867187792764,0.967137106360074,0.61370501754148,0.72167761276083,0.674457743716566,1.08730158730159,4,7,11,0.598393339370087,0.222482786800317,0.157790522739181,0.0059108057026484,4.25581283728407,2,11,2.41076487252125,0.396019474407701,0.307850225881014,0.316197657543632,0,0,0,0.350401777814052,0.312953731404196,0.274602397802354,0.421644447190278,0.197391816012871,0.219021226197705,114.857995434336,10
mask_0003-r.png,0.922736456660722,0.0785196684303769,0.907136144011122,29.2988620701917,1.14013579342658,0.972721177806456,1.31957956710169,5.93050232511021,5.63261141510887,187.040212330659,141.742276853734,0.369518746001122,0.385911129285819,0.184424850391976,0.546730016550038,0.687432270074068,0.56840532990775,0.497826330739106,0.32041339049841,0.382780077183881,0.35005116279621,0.570034964309775,0.67968226176395,0.626966853578399,0.209166784947847,0.465705267362729,0.0944204631804749,0.600667171828209,0.49496676895264,0.307941339794664,0.39769307333948,0.314322650951315,0.236500035149561,0.165894968069671,0.506574356695257,0.383398706142912,0.316765395473633,0.26091035561906,0.894128657279494,0.641692818346803,0.0786045934041624,0.641692818346803,0.894128657279494,0.26091035561906,0.316765395473633,0.383398706142912,0.506574356695257,0.165894968069671,0.236500035149561,0.314322650951315,0.39769307333948,0.307941339794664,0.49496676895264,0.600667171828209,0.0944204631804749,0.465705267362729,0.209166784947847,0.626966853578399,0.67968226176395,0.570034964309776,0.35005116279621,0.382780077183881,0.32041339049841,0.497826330739106,0.56840532990775,0.687432270074068,0.546730016550039,0.184424850391976,0.385911129285819,1,1.30942220603808,1.01690867309165,0.983146103656862,0.705714902168114,0.738050192689139,0.78706904811815,0.871508379888268,3,6,9,0.706450648953386,0.141153240576547,0.0794580762450819,0.0043804703384661,3.84002199555669,8,7,0.605943863511282,0.402790015446055,0.328469382374741,0.289551236567691,0,0,0,0.399595996636518,0.295436118720064,0.218260234163714,0.402790015446055,0.328469382374741,0.289551236567691,142.668715892626,9
mask_0004-l.png,0.916695747544743,0.0863951343536567,0.978166018919117,5.95278877075978,1.00664353731453,0.512106001328708,3.07532375599577,6.33981826378952,2.62321448358707,99.1311886367982,32.2343910762333,0.312619958166403,0.614839915489337,0.258482079251909,1.44018410453314,3.07031844474078,2.51780613747839,0.72489563859344,0.97877737460983,1.01386910078094,2.61996355534643,0.991111996972409,0.953997606066533,1.08054324723363,0.443654480068331,1.68195740466777,1.1348206273646,1.00022453654481,1.28479274097251,0.915301269432739,0.690288209198077,1.0310680217804,1.05063083711154,1.17383861406311,0.932659608347209,0.492269705344837,1.43362613825579,2.39778613074648,0.800415527570614,0.582074875478304,0.0346445721177777,0.582074875478304,0.800415527570614,2.39778613074648,1.43362613825579,0.492269705344837,0.932659608347209,1.17383861406311,1.05063083711154,1.0310680217804,0.690288209198077,0.915301269432739,1.28479274097251,1.00022453654481,1.1348206273646,1.68195740466777,0.443654480068331,1.08054324723363,0.953997606066533,0.991111996972409,2.61996355534643,1.01386910078094,0.97877737460983,0.72489563859344,2.51780613747839,3.07031844474078,1.44018410453314,0.258482079251909,0.614839915489337,1,1.28960674885077,0.813482345921775,0.695345840655214,0.604460185443531,0.314663333830783,0.76627227112783,0.340425531914894,2,3,5,0.654342493723326,0.197010654473831,0.128491835401803,0.00662344950437754,4.11150067316823,4,2,0,0,0,0.384773824533545,0,0,0.323475498271583,0,0,0.0813518267961107,0,0.103003323150932,0.0532936396717402,114.470587430397,5
mask_0004-r.png,0.92,0.0838580931263858,0.975954138671533,15.8709440744704,1.00421116931677,0.633989226810803,2.08731162806773,10.2609463435885,3.93770391571265,91.152921966478,43.6700110998089,0.358988388519252,0.381161342916318,0.436364172520693,0.883258105056802,1.21515812607682,0.982504341574654,0.69082946179074,0.45770008260509,0.652117865986512,0.427708017821108,0.227322196240653,0.137187708621562,0.50756477207077,0.407065676951499,0.69672913103778,0.287714830135269,1.01560303468517,0.409498148926219,0.0551759126150631,0.329653303745183,0.689101632691856,1.04236056577078,0.449373290305348,0.97204102522413,0.307078985338669,0.490144217452318,0.38813305428403,0.610119548971321,0.303489605306389,0.770941194601055,0.303489605306389,0.610119548971321,0.38813305428403,0.490144217452318,0.307078985338669,0.97204102522413,0.449373290305348,1.04236056577078,0.689101632691856,0.329653303745183,0.0551759126150631,0.409498148926219,1.01560303468517,0.287714830135269,0.69672913103778,0.407065676951499,0.50756477207077,0.137187708621562,0.227322196240653,0.427708017821108,0.652117865986512,0.45770008260509,0.69082946179074,0.982504341574654,1.21515812607682,0.883258105056802,0.436364172520693,0.381161342916318,1,1.1635712449765,0.830886027563794,0.76510646171764,0.6892976487879,0.449227155985424,0.678397944685374,0.540229885057471,2,2,4,0.764835081666916,0.168798760372652,0.0980299831789294,0.00538536274801802,3.79691750674851,2,4,0,0,0,0,0,0,0,0,0,0.365112763574981,0.467679903627257,0.147142374099909,0.109311753894407,88.4124183516112,7
mask_0005-l.png,0.805330347144457,0.198417319895483,0.87825467616958,82.403418942456,1.20486903034073,0.918630635611768,2.28478718731304,9.41594534820572,6.30618895047224,149.164455471552,65.2859296042238,0.314910934816332,0.906332849640055,0.838709429631565,0.728741276236421,0.331612211722716,0.635431301810428,0.449026787604174,0.588933951280098,0.917506276600204,1.75338251566214,1.23553300056143,0.37561160993454,1.06878664264396,0.608602253709237,0.691348333917929,0.475683162646918,0.328776943664462,0.159764544871646,0.342408515475603,0.344059612747554,0.5632750063793,0.515227632337262,0.234193568450872,0.749774807512275,0.112931161410817,0.454726099741385,0.718278315130477,0.888672827782656,0.369498943381238,1.05527843661141,0.369498943381238,0.888672827782656,0.718278315130477,0.454726099741385,0.112931161410817,0.749774807512275,0.234193568450872,0.515227632337261,0.5632750063793,0.344059612747554,0.342408515475603,0.159764544871646,0.328776943664462,0.475683162646918,0.691348333917929,0.608602253709237,1.06878664264396,0.37561160993454,1.23553300056143,1.75338251566214,0.917506276600204,0.588933951280098,0.449026787604173,0.635431301810428,0.331612211722716,0.728741276236421,0.838709429631565,0.906332849640055,1,1.33234322981119,0.911295153087826,0.895482522867117,0.482607176305898,0.401741616974466,0.693936448010465,1.71951219512195,2,4,6,0.538053077531072,0.234797737873458,0.176267414178653,0.00654890352088984,4.33662578696792,4,11,1.14149821640904,0.412719905473877,0.30486079676499,0.307706484501094,0,0.502102575805993,0.449309885508176,0.412719905473877,0.30486079676499,0.307706484501094,0.41019569418835,0.304014099207084,0.204384351222687,112.667775399134,12
mask_0005-r.png,0.718218838526912,0.28424381921195,0.752032128204139,70.1478659810447,1.36706857672848,1.31210521457426,1.57388121438545,17.7601549438365,15.4218858767925,176.014224277594,111.834503562788,0.336083403733152,0.412300393629318,0.251718251160384,0.222452188174419,0.286614415407772,0.253546780189434,0.392071503547199,0.556912281628829,0.131968397158192,0.248043736622438,0.128628487979328,0.257318084335713,0.193104407435322,0.170843356191248,0.292036405514156,0.230348812610265,0.164006214575355,0.172593966988593,0.467358933739591,0.34652945241209,0.177569092841083,0.173297927173359,0.302238863845011,0.405347739411722,0.342366042876515,0.265928578998709,0.262322628086102,0.0703549451222766,0.0216251477288068,0.18719171375796,0.0216251477288068,0.0703549451222766,0.262322628086102,0.265928578998709,0.342366042876515,0.405347739411722,0.302238863845011,0.173297927173359,0.177569092841083,0.34652945241209,0.467358933739591,0.172593966988593,0.164006214575355,0.230348812610265,0.292036405514156,0.170843356191248,0.193104407435322,0.257318084335713,0.128628487979328,0.248043736622438,0.131968397158192,0.556912281628829,0.392071503547199,0.253546780189434,0.286614415407772,0.222452188174419,0.251718251160384,0.412300393629318,1,1.46625913442584,0.993648640718514,0.970523641274278,0.36156894397746,0.488527939454886,0.552467459149317,1.10869565217391,2,6,8,0.594637068375543,0.239890677371144,0.173657321108797,0.00619217194888606,4.33127199651905,6,11,1.31689055274169,0.354816747950616,0.26165451614725,0.236783149820922,0.47606968116698,0.44571420253063,0.33259433157669,0.354816747950616,0.255482596468941,0.23156233290527,0.295425851020834,0.317886268577101,0.229978245285311,112.62274460769,20
